"Step","12139546_240930_003147S30_UN4_CN4 - val_psnr","12139546_240930_003147S30_UN4_CN4 - val_psnr__MIN","12139546_240930_003147S30_UN4_CN4 - val_psnr__MAX","12139541_240930_002145S20_UN4_CN4 - val_psnr","12139541_240930_002145S20_UN4_CN4 - val_psnr__MIN","12139541_240930_002145S20_UN4_CN4 - val_psnr__MAX","12139540_240930_001906S10_UN4_CN4 - val_psnr","12139540_240930_001906S10_UN4_CN4 - val_psnr__MIN","12139540_240930_001906S10_UN4_CN4 - val_psnr__MAX","12139536_240930_001525S30_UN4_CN4 - val_psnr","12139536_240930_001525S30_UN4_CN4 - val_psnr__MIN","12139536_240930_001525S30_UN4_CN4 - val_psnr__MAX","12139535_240930_000850S20_UN4_CN4 - val_psnr","12139535_240930_000850S20_UN4_CN4 - val_psnr__MIN","12139535_240930_000850S20_UN4_CN4 - val_psnr__MAX","12139532_240930_000449S10_UN4_CN4 - val_psnr","12139532_240930_000449S10_UN4_CN4 - val_psnr__MIN","12139532_240930_000449S10_UN4_CN4 - val_psnr__MAX","12139528_240929_235208S30_UN4_CN4 - val_psnr","12139528_240929_235208S30_UN4_CN4 - val_psnr__MIN","12139528_240929_235208S30_UN4_CN4 - val_psnr__MAX","12139525_240929_232947S20_UN4_CN4 - val_psnr","12139525_240929_232947S20_UN4_CN4 - val_psnr__MIN","12139525_240929_232947S20_UN4_CN4 - val_psnr__MAX","12139524_240929_232850S10_UN4_CN4 - val_psnr","12139524_240929_232850S10_UN4_CN4 - val_psnr__MIN","12139524_240929_232850S10_UN4_CN4 - val_psnr__MAX","12139520_240929_232302S30_UN4_CN4 - val_psnr","12139520_240929_232302S30_UN4_CN4 - val_psnr__MIN","12139520_240929_232302S30_UN4_CN4 - val_psnr__MAX","12139519_240929_232250S20_UN4_CN4 - val_psnr","12139519_240929_232250S20_UN4_CN4 - val_psnr__MIN","12139519_240929_232250S20_UN4_CN4 - val_psnr__MAX","12139518_240929_232231S10_UN4_CN4 - val_psnr","12139518_240929_232231S10_UN4_CN4 - val_psnr__MIN","12139518_240929_232231S10_UN4_CN4 - val_psnr__MAX","12139514_240929_232129S30_UN4_CN4 - val_psnr","12139514_240929_232129S30_UN4_CN4 - val_psnr__MIN","12139514_240929_232129S30_UN4_CN4 - val_psnr__MAX","12139512_240929_232056S10_UN4_CN4 - val_psnr","12139512_240929_232056S10_UN4_CN4 - val_psnr__MIN","12139512_240929_232056S10_UN4_CN4 - val_psnr__MAX","12139513_240929_232052S20_UN4_CN4 - val_psnr","12139513_240929_232052S20_UN4_CN4 - val_psnr__MIN","12139513_240929_232052S20_UN4_CN4 - val_psnr__MAX","12139488_240929_231736S10_UN4 - val_psnr","12139488_240929_231736S10_UN4 - val_psnr__MIN","12139488_240929_231736S10_UN4 - val_psnr__MAX","12139495_240929_231734S20_UN4 - val_psnr","12139495_240929_231734S20_UN4 - val_psnr__MIN","12139495_240929_231734S20_UN4 - val_psnr__MAX","12139501_240929_231732S20_UN4 - val_psnr","12139501_240929_231732S20_UN4 - val_psnr__MIN","12139501_240929_231732S20_UN4 - val_psnr__MAX","12139490_240929_231736S30_UN4 - val_psnr","12139490_240929_231736S30_UN4 - val_psnr__MIN","12139490_240929_231736S30_UN4 - val_psnr__MAX","12139502_240929_231732S30_UN4 - val_psnr","12139502_240929_231732S30_UN4 - val_psnr__MIN","12139502_240929_231732S30_UN4 - val_psnr__MAX","12139500_240929_231732S10_UN4 - val_psnr","12139500_240929_231732S10_UN4 - val_psnr__MIN","12139500_240929_231732S10_UN4 - val_psnr__MAX","12139489_240929_231736S20_UN4 - val_psnr","12139489_240929_231736S20_UN4 - val_psnr__MIN","12139489_240929_231736S20_UN4 - val_psnr__MAX","12139496_240929_231736S30_UN4 - val_psnr","12139496_240929_231736S30_UN4 - val_psnr__MIN","12139496_240929_231736S30_UN4 - val_psnr__MAX","12139483_240929_231732S20_UN4 - val_psnr","12139483_240929_231732S20_UN4 - val_psnr__MIN","12139483_240929_231732S20_UN4 - val_psnr__MAX","12139484_240929_231732S30_UN4 - val_psnr","12139484_240929_231732S30_UN4 - val_psnr__MIN","12139484_240929_231732S30_UN4 - val_psnr__MAX","12139494_240929_231730S10_UN4 - val_psnr","12139494_240929_231730S10_UN4 - val_psnr__MIN","12139494_240929_231730S10_UN4 - val_psnr__MAX","12139482_240929_231728S10_UN4 - val_psnr","12139482_240929_231728S10_UN4 - val_psnr__MIN","12139482_240929_231728S10_UN4 - val_psnr__MAX","12139506_240929_231707S10_UN4 - val_psnr","12139506_240929_231707S10_UN4 - val_psnr__MIN","12139506_240929_231707S10_UN4 - val_psnr__MAX","12139508_240929_231705S30_UN4 - val_psnr","12139508_240929_231705S30_UN4 - val_psnr__MIN","12139508_240929_231705S30_UN4 - val_psnr__MAX","12139507_240929_231705S20_UN4 - val_psnr","12139507_240929_231705S20_UN4 - val_psnr__MIN","12139507_240929_231705S20_UN4 - val_psnr__MAX"
"880","22.089269638061523","22.089269638061523","22.089269638061523","22.812454223632812","22.812454223632812","22.812454223632812","23.901941299438477","23.901941299438477","23.901941299438477","23.244157791137695","23.244157791137695","23.244157791137695","23.88691520690918","23.88691520690918","23.88691520690918","24.910778045654297","24.910778045654297","24.910778045654297","23.81735610961914","23.81735610961914","23.81735610961914","24.80545997619629","24.80545997619629","24.80545997619629","26.23493003845215","26.23493003845215","26.23493003845215","21.422119140625","21.422119140625","21.422119140625","22.31406593322754","22.31406593322754","22.31406593322754","23.50568199157715","23.50568199157715","23.50568199157715","22.14966583251953","22.14966583251953","22.14966583251953","23.96540641784668","23.96540641784668","23.96540641784668","22.942893981933594","22.942893981933594","22.942893981933594","23.190109252929688","23.190109252929688","23.190109252929688","24.17422866821289","24.17422866821289","24.17422866821289","23.35776710510254","23.35776710510254","23.35776710510254","20.92182731628418","20.92182731628418","20.92182731628418","22.671323776245117","22.671323776245117","22.671323776245117","24.616838455200195","24.616838455200195","24.616838455200195","21.81730079650879","21.81730079650879","21.81730079650879","23.085430145263672","23.085430145263672","23.085430145263672","22.456558227539062","22.456558227539062","22.456558227539062","21.67819595336914","21.67819595336914","21.67819595336914","25.786869049072266","25.786869049072266","25.786869049072266","23.691617965698242","23.691617965698242","23.691617965698242","23.536434173583984","23.536434173583984","23.536434173583984","21.50558090209961","21.50558090209961","21.50558090209961","22.28707504272461","22.28707504272461","22.28707504272461"
"960","22.09065818786621","22.09065818786621","22.09065818786621","22.871036529541016","22.871036529541016","22.871036529541016","23.95864486694336","23.95864486694336","23.95864486694336","23.231428146362305","23.231428146362305","23.231428146362305","23.91744613647461","23.91744613647461","23.91744613647461","24.96694564819336","24.96694564819336","24.96694564819336","23.799884796142578","23.799884796142578","23.799884796142578","24.752939224243164","24.752939224243164","24.752939224243164","26.224624633789062","26.224624633789062","26.224624633789062","21.44594383239746","21.44594383239746","21.44594383239746","22.366403579711914","22.366403579711914","22.366403579711914","23.51331901550293","23.51331901550293","23.51331901550293","22.231548309326172","22.231548309326172","22.231548309326172","23.959518432617188","23.959518432617188","23.959518432617188","23.004535675048828","23.004535675048828","23.004535675048828","23.190317153930664","23.190317153930664","23.190317153930664","24.220273971557617","24.220273971557617","24.220273971557617","23.427448272705078","23.427448272705078","23.427448272705078","20.893651962280273","20.893651962280273","20.893651962280273","22.738689422607422","22.738689422607422","22.738689422607422","24.6361083984375","24.6361083984375","24.6361083984375","21.85692596435547","21.85692596435547","21.85692596435547","23.062061309814453","23.062061309814453","23.062061309814453","22.477813720703125","22.477813720703125","22.477813720703125","21.652812957763672","21.652812957763672","21.652812957763672","25.763195037841797","25.763195037841797","25.763195037841797","23.648784637451172","23.648784637451172","23.648784637451172","23.599647521972656","23.599647521972656","23.599647521972656","21.424524307250977","21.424524307250977","21.424524307250977","22.287250518798828","22.287250518798828","22.287250518798828"
"1040","22.21514892578125","22.21514892578125","22.21514892578125","22.964969635009766","22.964969635009766","22.964969635009766","24.034364700317383","24.034364700317383","24.034364700317383","23.311506271362305","23.311506271362305","23.311506271362305","23.978700637817383","23.978700637817383","23.978700637817383","24.978702545166016","24.978702545166016","24.978702545166016","23.927217483520508","23.927217483520508","23.927217483520508","24.9228458404541","24.9228458404541","24.9228458404541","26.320138931274414","26.320138931274414","26.320138931274414","21.545045852661133","21.545045852661133","21.545045852661133","22.32687759399414","22.32687759399414","22.32687759399414","23.576698303222656","23.576698303222656","23.576698303222656","22.279399871826172","22.279399871826172","22.279399871826172","24.026538848876953","24.026538848876953","24.026538848876953","22.96863555908203","22.96863555908203","22.96863555908203","23.200374603271484","23.200374603271484","23.200374603271484","24.220043182373047","24.220043182373047","24.220043182373047","23.470928192138672","23.470928192138672","23.470928192138672","20.970199584960938","20.970199584960938","20.970199584960938","22.805509567260742","22.805509567260742","22.805509567260742","24.637819290161133","24.637819290161133","24.637819290161133","21.843761444091797","21.843761444091797","21.843761444091797","23.101591110229492","23.101591110229492","23.101591110229492","22.44997215270996","22.44997215270996","22.44997215270996","21.75922203063965","21.75922203063965","21.75922203063965","25.823898315429688","25.823898315429688","25.823898315429688","23.695384979248047","23.695384979248047","23.695384979248047","23.569995880126953","23.569995880126953","23.569995880126953","21.662872314453125","21.662872314453125","21.662872314453125","22.380123138427734","22.380123138427734","22.380123138427734"
"1120","22.18478775024414","22.18478775024414","22.18478775024414","22.99050521850586","22.99050521850586","22.99050521850586","24.061613082885742","24.061613082885742","24.061613082885742","23.381580352783203","23.381580352783203","23.381580352783203","24.04714584350586","24.04714584350586","24.04714584350586","24.9952392578125","24.9952392578125","24.9952392578125","24.022550582885742","24.022550582885742","24.022550582885742","25.03888702392578","25.03888702392578","25.03888702392578","26.353893280029297","26.353893280029297","26.353893280029297","21.528400421142578","21.528400421142578","21.528400421142578","22.37228012084961","22.37228012084961","22.37228012084961","23.55203628540039","23.55203628540039","23.55203628540039","22.288835525512695","22.288835525512695","22.288835525512695","24.03360366821289","24.03360366821289","24.03360366821289","23.054786682128906","23.054786682128906","23.054786682128906","23.184329986572266","23.184329986572266","23.184329986572266","24.325546264648438","24.325546264648438","24.325546264648438","23.483346939086914","23.483346939086914","23.483346939086914","20.944927215576172","20.944927215576172","20.944927215576172","22.771900177001953","22.771900177001953","22.771900177001953","24.653987884521484","24.653987884521484","24.653987884521484","21.85459327697754","21.85459327697754","21.85459327697754","23.163015365600586","23.163015365600586","23.163015365600586","22.566425323486328","22.566425323486328","22.566425323486328","21.73952865600586","21.73952865600586","21.73952865600586","25.839244842529297","25.839244842529297","25.839244842529297","23.71914291381836","23.71914291381836","23.71914291381836","23.62411880493164","23.62411880493164","23.62411880493164","21.555957794189453","21.555957794189453","21.555957794189453","22.37197494506836","22.37197494506836","22.37197494506836"
"1200","22.293659210205078","22.293659210205078","22.293659210205078","22.96512222290039","22.96512222290039","22.96512222290039","24.047191619873047","24.047191619873047","24.047191619873047","23.401214599609375","23.401214599609375","23.401214599609375","24.04557991027832","24.04557991027832","24.04557991027832","25.03466033935547","25.03466033935547","25.03466033935547","24.10174560546875","24.10174560546875","24.10174560546875","25.01688003540039","25.01688003540039","25.01688003540039","26.36359214782715","26.36359214782715","26.36359214782715","21.481426239013672","21.481426239013672","21.481426239013672","22.384567260742188","22.384567260742188","22.384567260742188","23.610769271850586","23.610769271850586","23.610769271850586","22.294063568115234","22.294063568115234","22.294063568115234","24.050182342529297","24.050182342529297","24.050182342529297","23.075244903564453","23.075244903564453","23.075244903564453","23.25104522705078","23.25104522705078","23.25104522705078","24.311243057250977","24.311243057250977","24.311243057250977","23.462646484375","23.462646484375","23.462646484375","20.892024993896484","20.892024993896484","20.892024993896484","22.78231430053711","22.78231430053711","22.78231430053711","24.670684814453125","24.670684814453125","24.670684814453125","21.86129379272461","21.86129379272461","21.86129379272461","23.122581481933594","23.122581481933594","23.122581481933594","22.556289672851562","22.556289672851562","22.556289672851562","21.6920223236084","21.6920223236084","21.6920223236084","25.857213973999023","25.857213973999023","25.857213973999023","23.74795913696289","23.74795913696289","23.74795913696289","23.607986450195312","23.607986450195312","23.607986450195312","21.62311553955078","21.62311553955078","21.62311553955078","22.40207290649414","22.40207290649414","22.40207290649414"
"1280","22.248004913330078","22.248004913330078","22.248004913330078","23.02907943725586","23.02907943725586","23.02907943725586","24.110057830810547","24.110057830810547","24.110057830810547","23.388795852661133","23.388795852661133","23.388795852661133","24.12314796447754","24.12314796447754","24.12314796447754","25.04048728942871","25.04048728942871","25.04048728942871","24.018596649169922","24.018596649169922","24.018596649169922","25.085058212280273","25.085058212280273","25.085058212280273","26.374237060546875","26.374237060546875","26.374237060546875","21.53923797607422","21.53923797607422","21.53923797607422","22.412343978881836","22.412343978881836","22.412343978881836","23.606801986694336","23.606801986694336","23.606801986694336","22.29091453552246","22.29091453552246","22.29091453552246","24.088077545166016","24.088077545166016","24.088077545166016","23.108829498291016","23.108829498291016","23.108829498291016","23.20794677734375","23.20794677734375","23.20794677734375","24.30057144165039","24.30057144165039","24.30057144165039","23.46906852722168","23.46906852722168","23.46906852722168","20.954336166381836","20.954336166381836","20.954336166381836","22.78095817565918","22.78095817565918","22.78095817565918","24.654537200927734","24.654537200927734","24.654537200927734","21.892595291137695","21.892595291137695","21.892595291137695","23.163766860961914","23.163766860961914","23.163766860961914","22.584016799926758","22.584016799926758","22.584016799926758","21.786890029907227","21.786890029907227","21.786890029907227","25.83725929260254","25.83725929260254","25.83725929260254","23.755414962768555","23.755414962768555","23.755414962768555","23.654170989990234","23.654170989990234","23.654170989990234","21.626789093017578","21.626789093017578","21.626789093017578","22.41067886352539","22.41067886352539","22.41067886352539"
"1360","22.41678810119629","22.41678810119629","22.41678810119629","23.067062377929688","23.067062377929688","23.067062377929688","24.107730865478516","24.107730865478516","24.107730865478516","23.497119903564453","23.497119903564453","23.497119903564453","24.132049560546875","24.132049560546875","24.132049560546875","25.068803787231445","25.068803787231445","25.068803787231445","24.278894424438477","24.278894424438477","24.278894424438477","25.10617446899414","25.10617446899414","25.10617446899414","26.383230209350586","26.383230209350586","26.383230209350586","21.53563690185547","21.53563690185547","21.53563690185547","22.53841781616211","22.53841781616211","22.53841781616211","23.625200271606445","23.625200271606445","23.625200271606445","22.33641815185547","22.33641815185547","22.33641815185547","24.103656768798828","24.103656768798828","24.103656768798828","23.187105178833008","23.187105178833008","23.187105178833008","23.235980987548828","23.235980987548828","23.235980987548828","24.34303092956543","24.34303092956543","24.34303092956543","23.48402976989746","23.48402976989746","23.48402976989746","20.94384765625","20.94384765625","20.94384765625","22.91750717163086","22.91750717163086","22.91750717163086","24.66036605834961","24.66036605834961","24.66036605834961","21.95085906982422","21.95085906982422","21.95085906982422","23.295520782470703","23.295520782470703","23.295520782470703","22.6379451751709","22.6379451751709","22.6379451751709","21.761831283569336","21.761831283569336","21.761831283569336","25.854076385498047","25.854076385498047","25.854076385498047","23.78833770751953","23.78833770751953","23.78833770751953","23.647289276123047","23.647289276123047","23.647289276123047","21.665084838867188","21.665084838867188","21.665084838867188","22.4526424407959","22.4526424407959","22.4526424407959"
"1440","22.324565887451172","22.324565887451172","22.324565887451172","23.062885284423828","23.062885284423828","23.062885284423828","24.138015747070312","24.138015747070312","24.138015747070312","23.488039016723633","23.488039016723633","23.488039016723633","24.13833236694336","24.13833236694336","24.13833236694336","25.089887619018555","25.089887619018555","25.089887619018555","24.202821731567383","24.202821731567383","24.202821731567383","25.116201400756836","25.116201400756836","25.116201400756836","26.48122215270996","26.48122215270996","26.48122215270996","21.639904022216797","21.639904022216797","21.639904022216797","22.608665466308594","22.608665466308594","22.608665466308594","23.667089462280273","23.667089462280273","23.667089462280273","22.427717208862305","22.427717208862305","22.427717208862305","24.119091033935547","24.119091033935547","24.119091033935547","23.186038970947266","23.186038970947266","23.186038970947266","23.273588180541992","23.273588180541992","23.273588180541992","24.408100128173828","24.408100128173828","24.408100128173828","23.526779174804688","23.526779174804688","23.526779174804688","21.020313262939453","21.020313262939453","21.020313262939453","22.87466812133789","22.87466812133789","22.87466812133789","24.683290481567383","24.683290481567383","24.683290481567383","21.947813034057617","21.947813034057617","21.947813034057617","23.234416961669922","23.234416961669922","23.234416961669922","22.67116928100586","22.67116928100586","22.67116928100586","21.844341278076172","21.844341278076172","21.844341278076172","25.907970428466797","25.907970428466797","25.907970428466797","23.74630355834961","23.74630355834961","23.74630355834961","23.653148651123047","23.653148651123047","23.653148651123047","21.593305587768555","21.593305587768555","21.593305587768555","22.444507598876953","22.444507598876953","22.444507598876953"
"1520","22.334163665771484","22.334163665771484","22.334163665771484","23.129255294799805","23.129255294799805","23.129255294799805","24.187410354614258","24.187410354614258","24.187410354614258","23.431581497192383","23.431581497192383","23.431581497192383","24.201705932617188","24.201705932617188","24.201705932617188","25.093616485595703","25.093616485595703","25.093616485595703","24.29897117614746","24.29897117614746","24.29897117614746","25.185821533203125","25.185821533203125","25.185821533203125","26.45587730407715","26.45587730407715","26.45587730407715","21.744152069091797","21.744152069091797","21.744152069091797","22.56684684753418","22.56684684753418","22.56684684753418","23.701793670654297","23.701793670654297","23.701793670654297","22.47910499572754","22.47910499572754","22.47910499572754","24.112939834594727","24.112939834594727","24.112939834594727","23.164934158325195","23.164934158325195","23.164934158325195","23.308259963989258","23.308259963989258","23.308259963989258","24.393932342529297","24.393932342529297","24.393932342529297","23.52362632751465","23.52362632751465","23.52362632751465","21.047624588012695","21.047624588012695","21.047624588012695","22.880273818969727","22.880273818969727","22.880273818969727","24.728553771972656","24.728553771972656","24.728553771972656","21.988046646118164","21.988046646118164","21.988046646118164","23.38178825378418","23.38178825378418","23.38178825378418","22.65448570251465","22.65448570251465","22.65448570251465","21.988632202148438","21.988632202148438","21.988632202148438","25.919307708740234","25.919307708740234","25.919307708740234","23.78581428527832","23.78581428527832","23.78581428527832","23.702192306518555","23.702192306518555","23.702192306518555","21.664113998413086","21.664113998413086","21.664113998413086","22.529857635498047","22.529857635498047","22.529857635498047"
"1600","22.405057907104492","22.405057907104492","22.405057907104492","23.115625381469727","23.115625381469727","23.115625381469727","24.184377670288086","24.184377670288086","24.184377670288086","23.431135177612305","23.431135177612305","23.431135177612305","24.18837547302246","24.18837547302246","24.18837547302246","25.139799118041992","25.139799118041992","25.139799118041992","24.345882415771484","24.345882415771484","24.345882415771484","25.172670364379883","25.172670364379883","25.172670364379883","26.537649154663086","26.537649154663086","26.537649154663086","21.78009033203125","21.78009033203125","21.78009033203125","22.626394271850586","22.626394271850586","22.626394271850586","23.751506805419922","23.751506805419922","23.751506805419922","22.473241806030273","22.473241806030273","22.473241806030273","24.173986434936523","24.173986434936523","24.173986434936523","23.27609634399414","23.27609634399414","23.27609634399414","23.334983825683594","23.334983825683594","23.334983825683594","24.440900802612305","24.440900802612305","24.440900802612305","23.61301040649414","23.61301040649414","23.61301040649414","21.08729362487793","21.08729362487793","21.08729362487793","22.885135650634766","22.885135650634766","22.885135650634766","24.745174407958984","24.745174407958984","24.745174407958984","21.9591064453125","21.9591064453125","21.9591064453125","23.444652557373047","23.444652557373047","23.444652557373047","22.70761489868164","22.70761489868164","22.70761489868164","21.92981719970703","21.92981719970703","21.92981719970703","25.952091217041016","25.952091217041016","25.952091217041016","23.812835693359375","23.812835693359375","23.812835693359375","23.72814178466797","23.72814178466797","23.72814178466797","21.678966522216797","21.678966522216797","21.678966522216797","22.475337982177734","22.475337982177734","22.475337982177734"
"1680","22.44023323059082","22.44023323059082","22.44023323059082","23.22103500366211","23.22103500366211","23.22103500366211","24.197330474853516","24.197330474853516","24.197330474853516","23.54587173461914","23.54587173461914","23.54587173461914","24.304370880126953","24.304370880126953","24.304370880126953","25.123159408569336","25.123159408569336","25.123159408569336","24.38326644897461","24.38326644897461","24.38326644897461","25.310762405395508","25.310762405395508","25.310762405395508","26.53054428100586","26.53054428100586","26.53054428100586","21.794937133789062","21.794937133789062","21.794937133789062","22.638484954833984","22.638484954833984","22.638484954833984","23.72635269165039","23.72635269165039","23.72635269165039","22.5821533203125","22.5821533203125","22.5821533203125","24.179241180419922","24.179241180419922","24.179241180419922","23.21593475341797","23.21593475341797","23.21593475341797","23.333803176879883","23.333803176879883","23.333803176879883","24.51988983154297","24.51988983154297","24.51988983154297","23.60895347595215","23.60895347595215","23.60895347595215","21.13176918029785","21.13176918029785","21.13176918029785","22.926151275634766","22.926151275634766","22.926151275634766","24.725479125976562","24.725479125976562","24.725479125976562","21.966663360595703","21.966663360595703","21.966663360595703","23.43640899658203","23.43640899658203","23.43640899658203","22.690593719482422","22.690593719482422","22.690593719482422","21.951648712158203","21.951648712158203","21.951648712158203","25.893117904663086","25.893117904663086","25.893117904663086","23.81342315673828","23.81342315673828","23.81342315673828","23.730335235595703","23.730335235595703","23.730335235595703","21.745288848876953","21.745288848876953","21.745288848876953","22.518993377685547","22.518993377685547","22.518993377685547"
"1760","22.560012817382812","22.560012817382812","22.560012817382812","23.215660095214844","23.215660095214844","23.215660095214844","24.238906860351562","24.238906860351562","24.238906860351562","23.529037475585938","23.529037475585938","23.529037475585938","24.24077606201172","24.24077606201172","24.24077606201172","25.151348114013672","25.151348114013672","25.151348114013672","24.414260864257812","24.414260864257812","24.414260864257812","25.274795532226562","25.274795532226562","25.274795532226562","26.560632705688477","26.560632705688477","26.560632705688477","21.84406280517578","21.84406280517578","21.84406280517578","22.72138214111328","22.72138214111328","22.72138214111328","23.73984718322754","23.73984718322754","23.73984718322754","22.5762882232666","22.5762882232666","22.5762882232666","24.21900177001953","24.21900177001953","24.21900177001953","23.282556533813477","23.282556533813477","23.282556533813477","23.314298629760742","23.314298629760742","23.314298629760742","24.459980010986328","24.459980010986328","24.459980010986328","23.57748031616211","23.57748031616211","23.57748031616211","21.14097023010254","21.14097023010254","21.14097023010254","22.942174911499023","22.942174911499023","22.942174911499023","24.714557647705078","24.714557647705078","24.714557647705078","22.018184661865234","22.018184661865234","22.018184661865234","23.469680786132812","23.469680786132812","23.469680786132812","22.718008041381836","22.718008041381836","22.718008041381836","21.939132690429688","21.939132690429688","21.939132690429688","25.943689346313477","25.943689346313477","25.943689346313477","23.834774017333984","23.834774017333984","23.834774017333984","23.736835479736328","23.736835479736328","23.736835479736328","21.731578826904297","21.731578826904297","21.731578826904297","22.62257194519043","22.62257194519043","22.62257194519043"
