"Step","12139481_240930_010246S30_UN128_CN128 - val_psnr","12139481_240930_010246S30_UN128_CN128 - val_psnr__MIN","12139481_240930_010246S30_UN128_CN128 - val_psnr__MAX","12139557_240930_010100S20_UN128_CN128 - val_psnr","12139557_240930_010100S20_UN128_CN128 - val_psnr__MIN","12139557_240930_010100S20_UN128_CN128 - val_psnr__MAX","12139552_240930_004322S10_UN128_CN128 - val_psnr","12139552_240930_004322S10_UN128_CN128 - val_psnr__MIN","12139552_240930_004322S10_UN128_CN128 - val_psnr__MAX","12139539_240930_001813S30_UN128_CN128 - val_psnr","12139539_240930_001813S30_UN128_CN128 - val_psnr__MIN","12139539_240930_001813S30_UN128_CN128 - val_psnr__MAX","12139537_240930_001549S10_UN128_CN128 - val_psnr","12139537_240930_001549S10_UN128_CN128 - val_psnr__MIN","12139537_240930_001549S10_UN128_CN128 - val_psnr__MAX","12139531_240929_235839S30_UN128_CN128 - val_psnr","12139531_240929_235839S30_UN128_CN128 - val_psnr__MIN","12139531_240929_235839S30_UN128_CN128 - val_psnr__MAX","12139530_240929_235839S20_UN128_CN128 - val_psnr","12139530_240929_235839S20_UN128_CN128 - val_psnr__MIN","12139530_240929_235839S20_UN128_CN128 - val_psnr__MAX","12139529_240929_235239S10_UN128_CN128 - val_psnr","12139529_240929_235239S10_UN128_CN128 - val_psnr__MIN","12139529_240929_235239S10_UN128_CN128 - val_psnr__MAX","12139523_240929_232850S30_UN128_CN128 - val_psnr","12139523_240929_232850S30_UN128_CN128 - val_psnr__MIN","12139523_240929_232850S30_UN128_CN128 - val_psnr__MAX","12139522_240929_232403S20_UN128_CN128 - val_psnr","12139522_240929_232403S20_UN128_CN128 - val_psnr__MIN","12139522_240929_232403S20_UN128_CN128 - val_psnr__MAX","12139521_240929_232338S10_UN128_CN128 - val_psnr","12139521_240929_232338S10_UN128_CN128 - val_psnr__MIN","12139521_240929_232338S10_UN128_CN128 - val_psnr__MAX","12139517_240929_232222S30_UN128_CN128 - val_psnr","12139517_240929_232222S30_UN128_CN128 - val_psnr__MIN","12139517_240929_232222S30_UN128_CN128 - val_psnr__MAX","12139516_240929_232149S20_UN128_CN128 - val_psnr","12139516_240929_232149S20_UN128_CN128 - val_psnr__MIN","12139516_240929_232149S20_UN128_CN128 - val_psnr__MAX","12139515_240929_232133S10_UN128_CN128 - val_psnr","12139515_240929_232133S10_UN128_CN128 - val_psnr__MIN","12139515_240929_232133S10_UN128_CN128 - val_psnr__MAX","12139491_240929_231730S10_UN128 - val_psnr","12139491_240929_231730S10_UN128 - val_psnr__MIN","12139491_240929_231730S10_UN128 - val_psnr__MAX","12139492_240929_231730S20_UN128 - val_psnr","12139492_240929_231730S20_UN128 - val_psnr__MIN","12139492_240929_231730S20_UN128 - val_psnr__MAX","12139487_240929_231736S30_UN128 - val_psnr","12139487_240929_231736S30_UN128 - val_psnr__MIN","12139487_240929_231736S30_UN128 - val_psnr__MAX","12139485_240929_231732S10_UN128 - val_psnr","12139485_240929_231732S10_UN128 - val_psnr__MIN","12139485_240929_231732S10_UN128 - val_psnr__MAX","12139497_240929_231734S10_UN128 - val_psnr","12139497_240929_231734S10_UN128 - val_psnr__MIN","12139497_240929_231734S10_UN128 - val_psnr__MAX","12139498_240929_231734S20_UN128 - val_psnr","12139498_240929_231734S20_UN128 - val_psnr__MIN","12139498_240929_231734S20_UN128 - val_psnr__MAX","12139486_240929_231732S20_UN128 - val_psnr","12139486_240929_231732S20_UN128 - val_psnr__MIN","12139486_240929_231732S20_UN128 - val_psnr__MAX","12139499_240929_231732S30_UN128 - val_psnr","12139499_240929_231732S30_UN128 - val_psnr__MIN","12139499_240929_231732S30_UN128 - val_psnr__MAX","12139504_240929_231707S20_UN128 - val_psnr","12139504_240929_231707S20_UN128 - val_psnr__MIN","12139504_240929_231707S20_UN128 - val_psnr__MAX","12139505_240929_231707S30_UN128 - val_psnr","12139505_240929_231707S30_UN128 - val_psnr__MIN","12139505_240929_231707S30_UN128 - val_psnr__MAX","12139503_240929_231707S10_UN128 - val_psnr","12139503_240929_231707S10_UN128 - val_psnr__MIN","12139503_240929_231707S10_UN128 - val_psnr__MAX","12139510_240929_231705S20_UN128 - val_psnr","12139510_240929_231705S20_UN128 - val_psnr__MIN","12139510_240929_231705S20_UN128 - val_psnr__MAX","12139509_240929_231705S10_UN128 - val_psnr","12139509_240929_231705S10_UN128 - val_psnr__MIN","12139509_240929_231705S10_UN128 - val_psnr__MAX","12139511_240929_231657S30_UN128 - val_psnr","12139511_240929_231657S30_UN128 - val_psnr__MIN","12139511_240929_231657S30_UN128 - val_psnr__MAX"
"13520","24.83269500732422","24.83269500732422","24.83269500732422","25.172611236572266","25.172611236572266","25.172611236572266","25.412965774536133","25.412965774536133","25.412965774536133","25.713909149169922","25.713909149169922","25.713909149169922","26.32926368713379","26.32926368713379","26.32926368713379","27.204910278320312","27.204910278320312","27.204910278320312","27.61272621154785","27.61272621154785","27.61272621154785","28.061614990234375","28.061614990234375","28.061614990234375","24.4675235748291","24.4675235748291","24.4675235748291","24.76950454711914","24.76950454711914","24.76950454711914","25.178924560546875","25.178924560546875","25.178924560546875","24.7821044921875","24.7821044921875","24.7821044921875","25.020570755004883","25.020570755004883","25.020570755004883","25.428627014160156","25.428627014160156","25.428627014160156","25.021434783935547","25.021434783935547","25.021434783935547","24.587141036987305","24.587141036987305","24.587141036987305","24.462017059326172","24.462017059326172","24.462017059326172","25.293615341186523","25.293615341186523","25.293615341186523","27.936508178710938","27.936508178710938","27.936508178710938","27.234888076782227","27.234888076782227","27.234888076782227","24.821277618408203","24.821277618408203","24.821277618408203","26.865346908569336","26.865346908569336","26.865346908569336","25.819351196289062","25.819351196289062","25.819351196289062","25.482492446899414","25.482492446899414","25.482492446899414","26.175424575805664","26.175424575805664","26.175424575805664","24.964420318603516","24.964420318603516","24.964420318603516","25.25870132446289","25.25870132446289","25.25870132446289","24.557743072509766","24.557743072509766","24.557743072509766"
"13600","24.770864486694336","24.770864486694336","24.770864486694336","25.083274841308594","25.083274841308594","25.083274841308594","25.42275619506836","25.42275619506836","25.42275619506836","25.739734649658203","25.739734649658203","25.739734649658203","26.315841674804688","26.315841674804688","26.315841674804688","27.1785945892334","27.1785945892334","27.1785945892334","27.53981590270996","27.53981590270996","27.53981590270996","28.054157257080078","28.054157257080078","28.054157257080078","24.458629608154297","24.458629608154297","24.458629608154297","24.788843154907227","24.788843154907227","24.788843154907227","25.15057945251465","25.15057945251465","25.15057945251465","24.740983963012695","24.740983963012695","24.740983963012695","25.048059463500977","25.048059463500977","25.048059463500977","25.399158477783203","25.399158477783203","25.399158477783203","25.021682739257812","25.021682739257812","25.021682739257812","24.61635971069336","24.61635971069336","24.61635971069336","24.401479721069336","24.401479721069336","24.401479721069336","25.270063400268555","25.270063400268555","25.270063400268555","27.92974853515625","27.92974853515625","27.92974853515625","27.266216278076172","27.266216278076172","27.266216278076172","24.85546112060547","24.85546112060547","24.85546112060547","26.8914737701416","26.8914737701416","26.8914737701416","25.833572387695312","25.833572387695312","25.833572387695312","25.510684967041016","25.510684967041016","25.510684967041016","26.16837501525879","26.16837501525879","26.16837501525879","24.902179718017578","24.902179718017578","24.902179718017578","25.300058364868164","25.300058364868164","25.300058364868164","24.500293731689453","24.500293731689453","24.500293731689453"
"13680","24.799654006958008","24.799654006958008","24.799654006958008","25.112363815307617","25.112363815307617","25.112363815307617","25.414806365966797","25.414806365966797","25.414806365966797","25.76791000366211","25.76791000366211","25.76791000366211","26.322402954101562","26.322402954101562","26.322402954101562","27.186641693115234","27.186641693115234","27.186641693115234","27.517358779907227","27.517358779907227","27.517358779907227","28.06097984313965","28.06097984313965","28.06097984313965","24.45903968811035","24.45903968811035","24.45903968811035","24.68690299987793","24.68690299987793","24.68690299987793","25.17446517944336","25.17446517944336","25.17446517944336","24.731035232543945","24.731035232543945","24.731035232543945","25.039718627929688","25.039718627929688","25.039718627929688","25.368560791015625","25.368560791015625","25.368560791015625","25.009464263916016","25.009464263916016","25.009464263916016","24.56589126586914","24.56589126586914","24.56589126586914","24.461097717285156","24.461097717285156","24.461097717285156","25.275976181030273","25.275976181030273","25.275976181030273","27.939788818359375","27.939788818359375","27.939788818359375","27.291025161743164","27.291025161743164","27.291025161743164","24.816116333007812","24.816116333007812","24.816116333007812","26.934412002563477","26.934412002563477","26.934412002563477","25.869258880615234","25.869258880615234","25.869258880615234","25.5127010345459","25.5127010345459","25.5127010345459","26.162281036376953","26.162281036376953","26.162281036376953","24.88802146911621","24.88802146911621","24.88802146911621","25.288272857666016","25.288272857666016","25.288272857666016","24.502220153808594","24.502220153808594","24.502220153808594"
"13760","24.732927322387695","24.732927322387695","24.732927322387695","25.19036102294922","25.19036102294922","25.19036102294922","25.387744903564453","25.387744903564453","25.387744903564453","25.716754913330078","25.716754913330078","25.716754913330078","26.323532104492188","26.323532104492188","26.323532104492188","26.999032974243164","26.999032974243164","26.999032974243164","27.511383056640625","27.511383056640625","27.511383056640625","28.055618286132812","28.055618286132812","28.055618286132812","24.426998138427734","24.426998138427734","24.426998138427734","24.776752471923828","24.776752471923828","24.776752471923828","25.15091323852539","25.15091323852539","25.15091323852539","24.696617126464844","24.696617126464844","24.696617126464844","25.06027603149414","25.06027603149414","25.06027603149414","25.390609741210938","25.390609741210938","25.390609741210938","25.031518936157227","25.031518936157227","25.031518936157227","24.55417251586914","24.55417251586914","24.55417251586914","24.411279678344727","24.411279678344727","24.411279678344727","25.274999618530273","25.274999618530273","25.274999618530273","27.946924209594727","27.946924209594727","27.946924209594727","27.315479278564453","27.315479278564453","27.315479278564453","24.88582992553711","24.88582992553711","24.88582992553711","26.74220848083496","26.74220848083496","26.74220848083496","25.821842193603516","25.821842193603516","25.821842193603516","25.469144821166992","25.469144821166992","25.469144821166992","26.178272247314453","26.178272247314453","26.178272247314453","24.971370697021484","24.971370697021484","24.971370697021484","25.273536682128906","25.273536682128906","25.273536682128906","24.496902465820312","24.496902465820312","24.496902465820312"
"13840","24.73446273803711","24.73446273803711","24.73446273803711","25.113849639892578","25.113849639892578","25.113849639892578","25.41690444946289","25.41690444946289","25.41690444946289","25.69345474243164","25.69345474243164","25.69345474243164","26.382802963256836","26.382802963256836","26.382802963256836","27.00351905822754","27.00351905822754","27.00351905822754","27.55331039428711","27.55331039428711","27.55331039428711","28.0881404876709","28.0881404876709","28.0881404876709","24.447635650634766","24.447635650634766","24.447635650634766","24.797407150268555","24.797407150268555","24.797407150268555","25.191009521484375","25.191009521484375","25.191009521484375","24.66442108154297","24.66442108154297","24.66442108154297","25.056554794311523","25.056554794311523","25.056554794311523","25.40110206604004","25.40110206604004","25.40110206604004","25.024641036987305","25.024641036987305","25.024641036987305","24.635868072509766","24.635868072509766","24.635868072509766","24.35994529724121","24.35994529724121","24.35994529724121","25.305522918701172","25.305522918701172","25.305522918701172","27.97129249572754","27.97129249572754","27.97129249572754","27.293548583984375","27.293548583984375","27.293548583984375","24.86745262145996","24.86745262145996","24.86745262145996","26.78298568725586","26.78298568725586","26.78298568725586","25.799076080322266","25.799076080322266","25.799076080322266","25.46629524230957","25.46629524230957","25.46629524230957","26.210147857666016","26.210147857666016","26.210147857666016","24.896434783935547","24.896434783935547","24.896434783935547","25.28763198852539","25.28763198852539","25.28763198852539","24.404621124267578","24.404621124267578","24.404621124267578"
"13920","24.771963119506836","24.771963119506836","24.771963119506836","25.184885025024414","25.184885025024414","25.184885025024414","25.398265838623047","25.398265838623047","25.398265838623047","25.7374324798584","25.7374324798584","25.7374324798584","26.344982147216797","26.344982147216797","26.344982147216797","27.116596221923828","27.116596221923828","27.116596221923828","27.577777862548828","27.577777862548828","27.577777862548828","28.129159927368164","28.129159927368164","28.129159927368164","24.476497650146484","24.476497650146484","24.476497650146484","24.83544158935547","24.83544158935547","24.83544158935547","25.180103302001953","25.180103302001953","25.180103302001953","24.770362854003906","24.770362854003906","24.770362854003906","25.0543155670166","25.0543155670166","25.0543155670166","25.402698516845703","25.402698516845703","25.402698516845703","25.0180721282959","25.0180721282959","25.0180721282959","24.560710906982422","24.560710906982422","24.560710906982422","24.445114135742188","24.445114135742188","24.445114135742188","25.27206802368164","25.27206802368164","25.27206802368164","27.982799530029297","27.982799530029297","27.982799530029297","27.26992416381836","27.26992416381836","27.26992416381836","24.915781021118164","24.915781021118164","24.915781021118164","26.857074737548828","26.857074737548828","26.857074737548828","25.889719009399414","25.889719009399414","25.889719009399414","25.4558048248291","25.4558048248291","25.4558048248291","26.179386138916016","26.179386138916016","26.179386138916016","24.937389373779297","24.937389373779297","24.937389373779297","25.281108856201172","25.281108856201172","25.281108856201172","24.433481216430664","24.433481216430664","24.433481216430664"
"14000","24.853532791137695","24.853532791137695","24.853532791137695","25.18763542175293","25.18763542175293","25.18763542175293","25.409423828125","25.409423828125","25.409423828125","25.79861068725586","25.79861068725586","25.79861068725586","26.325733184814453","26.325733184814453","26.325733184814453","27.236730575561523","27.236730575561523","27.236730575561523","27.646560668945312","27.646560668945312","27.646560668945312","28.111806869506836","28.111806869506836","28.111806869506836","24.540294647216797","24.540294647216797","24.540294647216797","24.768756866455078","24.768756866455078","24.768756866455078","25.159582138061523","25.159582138061523","25.159582138061523","24.806303024291992","24.806303024291992","24.806303024291992","25.08325958251953","25.08325958251953","25.08325958251953","25.420543670654297","25.420543670654297","25.420543670654297","25.00123405456543","25.00123405456543","25.00123405456543","24.53180503845215","24.53180503845215","24.53180503845215","24.51220703125","24.51220703125","24.51220703125","25.30789566040039","25.30789566040039","25.30789566040039","27.973037719726562","27.973037719726562","27.973037719726562","27.424575805664062","27.424575805664062","27.424575805664062","24.90880584716797","24.90880584716797","24.90880584716797","27.00015640258789","27.00015640258789","27.00015640258789","25.85971450805664","25.85971450805664","25.85971450805664","25.504005432128906","25.504005432128906","25.504005432128906","26.197437286376953","26.197437286376953","26.197437286376953","24.877620697021484","24.877620697021484","24.877620697021484","25.287784576416016","25.287784576416016","25.287784576416016","24.534433364868164","24.534433364868164","24.534433364868164"
"14080","24.802021026611328","24.802021026611328","24.802021026611328","25.07249641418457","25.07249641418457","25.07249641418457","25.426136016845703","25.426136016845703","25.426136016845703","25.782611846923828","25.782611846923828","25.782611846923828","26.34945297241211","26.34945297241211","26.34945297241211","27.170551300048828","27.170551300048828","27.170551300048828","27.59331703186035","27.59331703186035","27.59331703186035","28.08062171936035","28.08062171936035","28.08062171936035","24.425216674804688","24.425216674804688","24.425216674804688","24.798126220703125","24.798126220703125","24.798126220703125","25.16190528869629","25.16190528869629","25.16190528869629","24.670621871948242","24.670621871948242","24.670621871948242","25.13582420349121","25.13582420349121","25.13582420349121","25.437793731689453","25.437793731689453","25.437793731689453","25.036819458007812","25.036819458007812","25.036819458007812","24.630477905273438","24.630477905273438","24.630477905273438","24.47286605834961","24.47286605834961","24.47286605834961","25.291446685791016","25.291446685791016","25.291446685791016","27.944232940673828","27.944232940673828","27.944232940673828","27.299219131469727","27.299219131469727","27.299219131469727","24.906328201293945","24.906328201293945","24.906328201293945","26.888057708740234","26.888057708740234","26.888057708740234","25.814159393310547","25.814159393310547","25.814159393310547","25.509319305419922","25.509319305419922","25.509319305419922","26.19877052307129","26.19877052307129","26.19877052307129","24.867305755615234","24.867305755615234","24.867305755615234","25.331581115722656","25.331581115722656","25.331581115722656","24.569324493408203","24.569324493408203","24.569324493408203"
"14160","24.79129981994629","24.79129981994629","24.79129981994629","25.09473419189453","25.09473419189453","25.09473419189453","25.432357788085938","25.432357788085938","25.432357788085938","25.772258758544922","25.772258758544922","25.772258758544922","26.32526206970215","26.32526206970215","26.32526206970215","27.30447769165039","27.30447769165039","27.30447769165039","27.599102020263672","27.599102020263672","27.599102020263672","27.994787216186523","27.994787216186523","27.994787216186523","24.428264617919922","24.428264617919922","24.428264617919922","24.764446258544922","24.764446258544922","24.764446258544922","25.130035400390625","25.130035400390625","25.130035400390625","24.802486419677734","24.802486419677734","24.802486419677734","25.068431854248047","25.068431854248047","25.068431854248047","25.379127502441406","25.379127502441406","25.379127502441406","25.036733627319336","25.036733627319336","25.036733627319336","24.558855056762695","24.558855056762695","24.558855056762695","24.520030975341797","24.520030975341797","24.520030975341797","25.282482147216797","25.282482147216797","25.282482147216797","27.941390991210938","27.941390991210938","27.941390991210938","27.37701416015625","27.37701416015625","27.37701416015625","24.872989654541016","24.872989654541016","24.872989654541016","27.00119400024414","27.00119400024414","27.00119400024414","25.861480712890625","25.861480712890625","25.861480712890625","25.546924591064453","25.546924591064453","25.546924591064453","26.166732788085938","26.166732788085938","26.166732788085938","24.90009117126465","24.90009117126465","24.90009117126465","25.31340217590332","25.31340217590332","25.31340217590332","24.51676368713379","24.51676368713379","24.51676368713379"
"14240","24.806926727294922","24.806926727294922","24.806926727294922","25.03421401977539","25.03421401977539","25.03421401977539","25.40049171447754","25.40049171447754","25.40049171447754","25.770980834960938","25.770980834960938","25.770980834960938","26.29233169555664","26.29233169555664","26.29233169555664","27.142566680908203","27.142566680908203","27.142566680908203","27.46372413635254","27.46372413635254","27.46372413635254","28.072378158569336","28.072378158569336","28.072378158569336","24.480545043945312","24.480545043945312","24.480545043945312","24.819643020629883","24.819643020629883","24.819643020629883","25.18287467956543","25.18287467956543","25.18287467956543","24.76144027709961","24.76144027709961","24.76144027709961","24.99479866027832","24.99479866027832","24.99479866027832","25.439552307128906","25.439552307128906","25.439552307128906","25.041240692138672","25.041240692138672","25.041240692138672","24.62506103515625","24.62506103515625","24.62506103515625","24.408105850219727","24.408105850219727","24.408105850219727","25.301271438598633","25.301271438598633","25.301271438598633","27.986413955688477","27.986413955688477","27.986413955688477","27.346569061279297","27.346569061279297","27.346569061279297","24.893115997314453","24.893115997314453","24.893115997314453","26.81009292602539","26.81009292602539","26.81009292602539","25.802621841430664","25.802621841430664","25.802621841430664","25.508800506591797","25.508800506591797","25.508800506591797","26.144344329833984","26.144344329833984","26.144344329833984","24.819835662841797","24.819835662841797","24.819835662841797","25.285846710205078","25.285846710205078","25.285846710205078","24.578731536865234","24.578731536865234","24.578731536865234"
"14320","24.886619567871094","24.886619567871094","24.886619567871094","25.063507080078125","25.063507080078125","25.063507080078125","25.450927734375","25.450927734375","25.450927734375","25.8054141998291","25.8054141998291","25.8054141998291","26.341659545898438","26.341659545898438","26.341659545898438","27.123302459716797","27.123302459716797","27.123302459716797","27.582406997680664","27.582406997680664","27.582406997680664","28.085962295532227","28.085962295532227","28.085962295532227","24.494369506835938","24.494369506835938","24.494369506835938","24.772136688232422","24.772136688232422","24.772136688232422","25.188570022583008","25.188570022583008","25.188570022583008","24.807907104492188","24.807907104492188","24.807907104492188","25.066944122314453","25.066944122314453","25.066944122314453","25.401708602905273","25.401708602905273","25.401708602905273","25.06239891052246","25.06239891052246","25.06239891052246","24.54778289794922","24.54778289794922","24.54778289794922","24.450910568237305","24.450910568237305","24.450910568237305","25.250959396362305","25.250959396362305","25.250959396362305","27.994680404663086","27.994680404663086","27.994680404663086","27.328784942626953","27.328784942626953","27.328784942626953","24.914047241210938","24.914047241210938","24.914047241210938","26.83807373046875","26.83807373046875","26.83807373046875","25.849834442138672","25.849834442138672","25.849834442138672","25.494722366333008","25.494722366333008","25.494722366333008","26.196247100830078","26.196247100830078","26.196247100830078","24.88472557067871","24.88472557067871","24.88472557067871","25.314159393310547","25.314159393310547","25.314159393310547","24.54436492919922","24.54436492919922","24.54436492919922"
"14400","24.804279327392578","24.804279327392578","24.804279327392578","25.09407615661621","25.09407615661621","25.09407615661621","25.430070877075195","25.430070877075195","25.430070877075195","25.730144500732422","25.730144500732422","25.730144500732422","26.367238998413086","26.367238998413086","26.367238998413086","27.121313095092773","27.121313095092773","27.121313095092773","27.624109268188477","27.624109268188477","27.624109268188477","27.96482276916504","27.96482276916504","27.96482276916504","24.51136589050293","24.51136589050293","24.51136589050293","24.803409576416016","24.803409576416016","24.803409576416016","25.14188575744629","25.14188575744629","25.14188575744629","24.73969078063965","24.73969078063965","24.73969078063965","25.05690574645996","25.05690574645996","25.05690574645996","25.44245147705078","25.44245147705078","25.44245147705078","25.001651763916016","25.001651763916016","25.001651763916016","24.613554000854492","24.613554000854492","24.613554000854492","24.402545928955078","24.402545928955078","24.402545928955078","25.369022369384766","25.369022369384766","25.369022369384766","27.94852066040039","27.94852066040039","27.94852066040039","27.31415367126465","27.31415367126465","27.31415367126465","24.89049530029297","24.89049530029297","24.89049530029297","26.898019790649414","26.898019790649414","26.898019790649414","25.8359375","25.8359375","25.8359375","25.53999137878418","25.53999137878418","25.53999137878418","26.215656280517578","26.215656280517578","26.215656280517578","24.90711212158203","24.90711212158203","24.90711212158203","25.34145164489746","25.34145164489746","25.34145164489746","24.477352142333984","24.477352142333984","24.477352142333984"
"14480","24.775699615478516","24.775699615478516","24.775699615478516","25.14520263671875","25.14520263671875","25.14520263671875","25.43367576599121","25.43367576599121","25.43367576599121","25.692188262939453","25.692188262939453","25.692188262939453","26.37186050415039","26.37186050415039","26.37186050415039","27.070653915405273","27.070653915405273","27.070653915405273","27.668193817138672","27.668193817138672","27.668193817138672","28.05620765686035","28.05620765686035","28.05620765686035","24.484909057617188","24.484909057617188","24.484909057617188","24.802799224853516","24.802799224853516","24.802799224853516","25.15546226501465","25.15546226501465","25.15546226501465","24.79465103149414","24.79465103149414","24.79465103149414","25.08339500427246","25.08339500427246","25.08339500427246","25.41678237915039","25.41678237915039","25.41678237915039","25.069276809692383","25.069276809692383","25.069276809692383","24.6149959564209","24.6149959564209","24.6149959564209","24.506803512573242","24.506803512573242","24.506803512573242","25.314680099487305","25.314680099487305","25.314680099487305","27.933603286743164","27.933603286743164","27.933603286743164","27.410831451416016","27.410831451416016","27.410831451416016","24.871328353881836","24.871328353881836","24.871328353881836","26.773998260498047","26.773998260498047","26.773998260498047","25.882030487060547","25.882030487060547","25.882030487060547","25.427968978881836","25.427968978881836","25.427968978881836","26.2102108001709","26.2102108001709","26.2102108001709","24.939138412475586","24.939138412475586","24.939138412475586","25.277467727661133","25.277467727661133","25.277467727661133","24.43216323852539","24.43216323852539","24.43216323852539"
"14560","24.848255157470703","24.848255157470703","24.848255157470703","25.186716079711914","25.186716079711914","25.186716079711914","25.476459503173828","25.476459503173828","25.476459503173828","25.747472763061523","25.747472763061523","25.747472763061523","26.34722900390625","26.34722900390625","26.34722900390625","27.213672637939453","27.213672637939453","27.213672637939453","27.51189613342285","27.51189613342285","27.51189613342285","28.109844207763672","28.109844207763672","28.109844207763672","24.463279724121094","24.463279724121094","24.463279724121094","24.787717819213867","24.787717819213867","24.787717819213867","25.221187591552734","25.221187591552734","25.221187591552734","24.800636291503906","24.800636291503906","24.800636291503906","25.080585479736328","25.080585479736328","25.080585479736328","25.452716827392578","25.452716827392578","25.452716827392578","25.117828369140625","25.117828369140625","25.117828369140625","24.611068725585938","24.611068725585938","24.611068725585938","24.50900650024414","24.50900650024414","24.50900650024414","25.330142974853516","25.330142974853516","25.330142974853516","28.010910034179688","28.010910034179688","28.010910034179688","27.391536712646484","27.391536712646484","27.391536712646484","24.878002166748047","24.878002166748047","24.878002166748047","26.92303466796875","26.92303466796875","26.92303466796875","25.869104385375977","25.869104385375977","25.869104385375977","25.556514739990234","25.556514739990234","25.556514739990234","26.206024169921875","26.206024169921875","26.206024169921875","25.007278442382812","25.007278442382812","25.007278442382812","25.32412338256836","25.32412338256836","25.32412338256836","24.600051879882812","24.600051879882812","24.600051879882812"
"14640","24.86868667602539","24.86868667602539","24.86868667602539","25.188800811767578","25.188800811767578","25.188800811767578","25.45769500732422","25.45769500732422","25.45769500732422","25.778888702392578","25.778888702392578","25.778888702392578","26.353572845458984","26.353572845458984","26.353572845458984","27.247289657592773","27.247289657592773","27.247289657592773","27.724414825439453","27.724414825439453","27.724414825439453","28.127639770507812","28.127639770507812","28.127639770507812","24.531034469604492","24.531034469604492","24.531034469604492","24.848024368286133","24.848024368286133","24.848024368286133","25.213687896728516","25.213687896728516","25.213687896728516","24.887649536132812","24.887649536132812","24.887649536132812","25.154273986816406","25.154273986816406","25.154273986816406","25.471956253051758","25.471956253051758","25.471956253051758","25.06184959411621","25.06184959411621","25.06184959411621","24.68832778930664","24.68832778930664","24.68832778930664","24.545251846313477","24.545251846313477","24.545251846313477","25.36322593688965","25.36322593688965","25.36322593688965","28.003826141357422","28.003826141357422","28.003826141357422","27.513158798217773","27.513158798217773","27.513158798217773","25.03239631652832","25.03239631652832","25.03239631652832","26.948986053466797","26.948986053466797","26.948986053466797","25.899282455444336","25.899282455444336","25.899282455444336","25.580766677856445","25.580766677856445","25.580766677856445","26.237415313720703","26.237415313720703","26.237415313720703","24.93972396850586","24.93972396850586","24.93972396850586","25.306249618530273","25.306249618530273","25.306249618530273","24.57681655883789","24.57681655883789","24.57681655883789"
"14720","24.857646942138672","24.857646942138672","24.857646942138672","25.16823959350586","25.16823959350586","25.16823959350586","25.432275772094727","25.432275772094727","25.432275772094727","25.814891815185547","25.814891815185547","25.814891815185547","26.32814598083496","26.32814598083496","26.32814598083496","27.24920082092285","27.24920082092285","27.24920082092285","27.6319637298584","27.6319637298584","27.6319637298584","28.115957260131836","28.115957260131836","28.115957260131836","24.55258560180664","24.55258560180664","24.55258560180664","24.84604263305664","24.84604263305664","24.84604263305664","25.178377151489258","25.178377151489258","25.178377151489258","24.877117156982422","24.877117156982422","24.877117156982422","25.1143741607666","25.1143741607666","25.1143741607666","25.431760787963867","25.431760787963867","25.431760787963867","25.062978744506836","25.062978744506836","25.062978744506836","24.678630828857422","24.678630828857422","24.678630828857422","24.520238876342773","24.520238876342773","24.520238876342773","25.310518264770508","25.310518264770508","25.310518264770508","27.973302841186523","27.973302841186523","27.973302841186523","27.420480728149414","27.420480728149414","27.420480728149414","24.93648338317871","24.93648338317871","24.93648338317871","26.999771118164062","26.999771118164062","26.999771118164062","25.8436279296875","25.8436279296875","25.8436279296875","25.51333236694336","25.51333236694336","25.51333236694336","26.166790008544922","26.166790008544922","26.166790008544922","24.92658042907715","24.92658042907715","24.92658042907715","25.340791702270508","25.340791702270508","25.340791702270508","24.608299255371094","24.608299255371094","24.608299255371094"
"14800","24.893178939819336","24.893178939819336","24.893178939819336","25.144508361816406","25.144508361816406","25.144508361816406","25.43301010131836","25.43301010131836","25.43301010131836","25.8438720703125","25.8438720703125","25.8438720703125","26.3431339263916","26.3431339263916","26.3431339263916","27.356258392333984","27.356258392333984","27.356258392333984","27.705272674560547","27.705272674560547","27.705272674560547","28.03934669494629","28.03934669494629","28.03934669494629","24.561954498291016","24.561954498291016","24.561954498291016","24.771114349365234","24.771114349365234","24.771114349365234","25.165319442749023","25.165319442749023","25.165319442749023","24.887081146240234","24.887081146240234","24.887081146240234","25.079872131347656","25.079872131347656","25.079872131347656","25.421680450439453","25.421680450439453","25.421680450439453","25.045940399169922","25.045940399169922","25.045940399169922","24.58946418762207","24.58946418762207","24.58946418762207","24.607959747314453","24.607959747314453","24.607959747314453","25.31266212463379","25.31266212463379","25.31266212463379","27.959375381469727","27.959375381469727","27.959375381469727","27.463436126708984","27.463436126708984","27.463436126708984","24.885225296020508","24.885225296020508","24.885225296020508","27.050277709960938","27.050277709960938","27.050277709960938","25.859539031982422","25.859539031982422","25.859539031982422","25.543916702270508","25.543916702270508","25.543916702270508","26.207422256469727","26.207422256469727","26.207422256469727","24.9863338470459","24.9863338470459","24.9863338470459","25.32462501525879","25.32462501525879","25.32462501525879","24.615968704223633","24.615968704223633","24.615968704223633"
