"Step","12139546_240930_003147S30_UN4_CN4 - val_val_ref_psnr","12139546_240930_003147S30_UN4_CN4 - val_val_ref_psnr__MIN","12139546_240930_003147S30_UN4_CN4 - val_val_ref_psnr__MAX","12139541_240930_002145S20_UN4_CN4 - val_val_ref_psnr","12139541_240930_002145S20_UN4_CN4 - val_val_ref_psnr__MIN","12139541_240930_002145S20_UN4_CN4 - val_val_ref_psnr__MAX","12139540_240930_001906S10_UN4_CN4 - val_val_ref_psnr","12139540_240930_001906S10_UN4_CN4 - val_val_ref_psnr__MIN","12139540_240930_001906S10_UN4_CN4 - val_val_ref_psnr__MAX","12139536_240930_001525S30_UN4_CN4 - val_val_ref_psnr","12139536_240930_001525S30_UN4_CN4 - val_val_ref_psnr__MIN","12139536_240930_001525S30_UN4_CN4 - val_val_ref_psnr__MAX","12139535_240930_000850S20_UN4_CN4 - val_val_ref_psnr","12139535_240930_000850S20_UN4_CN4 - val_val_ref_psnr__MIN","12139535_240930_000850S20_UN4_CN4 - val_val_ref_psnr__MAX","12139532_240930_000449S10_UN4_CN4 - val_val_ref_psnr","12139532_240930_000449S10_UN4_CN4 - val_val_ref_psnr__MIN","12139532_240930_000449S10_UN4_CN4 - val_val_ref_psnr__MAX","12139528_240929_235208S30_UN4_CN4 - val_val_ref_psnr","12139528_240929_235208S30_UN4_CN4 - val_val_ref_psnr__MIN","12139528_240929_235208S30_UN4_CN4 - val_val_ref_psnr__MAX","12139525_240929_232947S20_UN4_CN4 - val_val_ref_psnr","12139525_240929_232947S20_UN4_CN4 - val_val_ref_psnr__MIN","12139525_240929_232947S20_UN4_CN4 - val_val_ref_psnr__MAX","12139524_240929_232850S10_UN4_CN4 - val_val_ref_psnr","12139524_240929_232850S10_UN4_CN4 - val_val_ref_psnr__MIN","12139524_240929_232850S10_UN4_CN4 - val_val_ref_psnr__MAX","12139520_240929_232302S30_UN4_CN4 - val_val_ref_psnr","12139520_240929_232302S30_UN4_CN4 - val_val_ref_psnr__MIN","12139520_240929_232302S30_UN4_CN4 - val_val_ref_psnr__MAX","12139519_240929_232250S20_UN4_CN4 - val_val_ref_psnr","12139519_240929_232250S20_UN4_CN4 - val_val_ref_psnr__MIN","12139519_240929_232250S20_UN4_CN4 - val_val_ref_psnr__MAX","12139518_240929_232231S10_UN4_CN4 - val_val_ref_psnr","12139518_240929_232231S10_UN4_CN4 - val_val_ref_psnr__MIN","12139518_240929_232231S10_UN4_CN4 - val_val_ref_psnr__MAX","12139514_240929_232129S30_UN4_CN4 - val_val_ref_psnr","12139514_240929_232129S30_UN4_CN4 - val_val_ref_psnr__MIN","12139514_240929_232129S30_UN4_CN4 - val_val_ref_psnr__MAX","12139512_240929_232056S10_UN4_CN4 - val_val_ref_psnr","12139512_240929_232056S10_UN4_CN4 - val_val_ref_psnr__MIN","12139512_240929_232056S10_UN4_CN4 - val_val_ref_psnr__MAX","12139513_240929_232052S20_UN4_CN4 - val_val_ref_psnr","12139513_240929_232052S20_UN4_CN4 - val_val_ref_psnr__MIN","12139513_240929_232052S20_UN4_CN4 - val_val_ref_psnr__MAX","12139488_240929_231736S10_UN4 - val_val_ref_psnr","12139488_240929_231736S10_UN4 - val_val_ref_psnr__MIN","12139488_240929_231736S10_UN4 - val_val_ref_psnr__MAX","12139495_240929_231734S20_UN4 - val_val_ref_psnr","12139495_240929_231734S20_UN4 - val_val_ref_psnr__MIN","12139495_240929_231734S20_UN4 - val_val_ref_psnr__MAX","12139501_240929_231732S20_UN4 - val_val_ref_psnr","12139501_240929_231732S20_UN4 - val_val_ref_psnr__MIN","12139501_240929_231732S20_UN4 - val_val_ref_psnr__MAX","12139490_240929_231736S30_UN4 - val_val_ref_psnr","12139490_240929_231736S30_UN4 - val_val_ref_psnr__MIN","12139490_240929_231736S30_UN4 - val_val_ref_psnr__MAX","12139502_240929_231732S30_UN4 - val_val_ref_psnr","12139502_240929_231732S30_UN4 - val_val_ref_psnr__MIN","12139502_240929_231732S30_UN4 - val_val_ref_psnr__MAX","12139500_240929_231732S10_UN4 - val_val_ref_psnr","12139500_240929_231732S10_UN4 - val_val_ref_psnr__MIN","12139500_240929_231732S10_UN4 - val_val_ref_psnr__MAX","12139489_240929_231736S20_UN4 - val_val_ref_psnr","12139489_240929_231736S20_UN4 - val_val_ref_psnr__MIN","12139489_240929_231736S20_UN4 - val_val_ref_psnr__MAX","12139496_240929_231736S30_UN4 - val_val_ref_psnr","12139496_240929_231736S30_UN4 - val_val_ref_psnr__MIN","12139496_240929_231736S30_UN4 - val_val_ref_psnr__MAX","12139483_240929_231732S20_UN4 - val_val_ref_psnr","12139483_240929_231732S20_UN4 - val_val_ref_psnr__MIN","12139483_240929_231732S20_UN4 - val_val_ref_psnr__MAX","12139484_240929_231732S30_UN4 - val_val_ref_psnr","12139484_240929_231732S30_UN4 - val_val_ref_psnr__MIN","12139484_240929_231732S30_UN4 - val_val_ref_psnr__MAX","12139494_240929_231730S10_UN4 - val_val_ref_psnr","12139494_240929_231730S10_UN4 - val_val_ref_psnr__MIN","12139494_240929_231730S10_UN4 - val_val_ref_psnr__MAX","12139482_240929_231728S10_UN4 - val_val_ref_psnr","12139482_240929_231728S10_UN4 - val_val_ref_psnr__MIN","12139482_240929_231728S10_UN4 - val_val_ref_psnr__MAX","12139506_240929_231707S10_UN4 - val_val_ref_psnr","12139506_240929_231707S10_UN4 - val_val_ref_psnr__MIN","12139506_240929_231707S10_UN4 - val_val_ref_psnr__MAX","12139508_240929_231705S30_UN4 - val_val_ref_psnr","12139508_240929_231705S30_UN4 - val_val_ref_psnr__MIN","12139508_240929_231705S30_UN4 - val_val_ref_psnr__MAX","12139507_240929_231705S20_UN4 - val_val_ref_psnr","12139507_240929_231705S20_UN4 - val_val_ref_psnr__MIN","12139507_240929_231705S20_UN4 - val_val_ref_psnr__MAX"
"880","18.080163955688477","18.080163955688477","18.080163955688477","18.029333114624023","18.029333114624023","18.029333114624023","18.25908660888672","18.25908660888672","18.25908660888672","20.577909469604492","20.577909469604492","20.577909469604492","20.461416244506836","20.461416244506836","20.461416244506836","20.46533966064453","20.46533966064453","20.46533966064453","18.763521194458008","18.763521194458008","18.763521194458008","18.419349670410156","18.419349670410156","18.419349670410156","18.374330520629883","18.374330520629883","18.374330520629883","17.10447883605957","17.10447883605957","17.10447883605957","17.191585540771484","17.191585540771484","17.191585540771484","17.09173011779785","17.09173011779785","17.09173011779785","20.410648345947266","20.410648345947266","20.410648345947266","20.538354873657227","20.538354873657227","20.538354873657227","20.698455810546875","20.698455810546875","20.698455810546875","17.03427505493164","17.03427505493164","17.03427505493164","18.29425621032715","18.29425621032715","18.29425621032715","20.417016983032227","20.417016983032227","20.417016983032227","17.005428314208984","17.005428314208984","17.005428314208984","20.443422317504883","20.443422317504883","20.443422317504883","20.419221878051758","20.419221878051758","20.419221878051758","17.077547073364258","17.077547073364258","17.077547073364258","18.529102325439453","18.529102325439453","18.529102325439453","20.60416030883789","20.60416030883789","20.60416030883789","20.35597038269043","20.35597038269043","20.35597038269043","18.284997940063477","18.284997940063477","18.284997940063477","20.49295997619629","20.49295997619629","20.49295997619629","18.29475212097168","18.29475212097168","18.29475212097168","18.135955810546875","18.135955810546875","18.135955810546875","18.114377975463867","18.114377975463867","18.114377975463867"
"960","18.178321838378906","18.178321838378906","18.178321838378906","18.173500061035156","18.173500061035156","18.173500061035156","18.195253372192383","18.195253372192383","18.195253372192383","20.545494079589844","20.545494079589844","20.545494079589844","20.530181884765625","20.530181884765625","20.530181884765625","20.375661849975586","20.375661849975586","20.375661849975586","18.53610610961914","18.53610610961914","18.53610610961914","18.542795181274414","18.542795181274414","18.542795181274414","18.377952575683594","18.377952575683594","18.377952575683594","17.038463592529297","17.038463592529297","17.038463592529297","17.172338485717773","17.172338485717773","17.172338485717773","17.090848922729492","17.090848922729492","17.090848922729492","20.51047706604004","20.51047706604004","20.51047706604004","20.53955841064453","20.53955841064453","20.53955841064453","20.562366485595703","20.562366485595703","20.562366485595703","17.024917602539062","17.024917602539062","17.024917602539062","18.397188186645508","18.397188186645508","18.397188186645508","20.510568618774414","20.510568618774414","20.510568618774414","16.952312469482422","16.952312469482422","16.952312469482422","20.410831451416016","20.410831451416016","20.410831451416016","20.313295364379883","20.313295364379883","20.313295364379883","17.03122329711914","17.03122329711914","17.03122329711914","18.376277923583984","18.376277923583984","18.376277923583984","20.475910186767578","20.475910186767578","20.475910186767578","20.42367172241211","20.42367172241211","20.42367172241211","18.253217697143555","18.253217697143555","18.253217697143555","20.491878509521484","20.491878509521484","20.491878509521484","18.2501277923584","18.2501277923584","18.2501277923584","18.219486236572266","18.219486236572266","18.219486236572266","18.224639892578125","18.224639892578125","18.224639892578125"
"1040","18.092317581176758","18.092317581176758","18.092317581176758","18.184654235839844","18.184654235839844","18.184654235839844","18.251380920410156","18.251380920410156","18.251380920410156","20.664382934570312","20.664382934570312","20.664382934570312","20.535675048828125","20.535675048828125","20.535675048828125","20.421836853027344","20.421836853027344","20.421836853027344","18.5288028717041","18.5288028717041","18.5288028717041","18.372482299804688","18.372482299804688","18.372482299804688","18.35552978515625","18.35552978515625","18.35552978515625","17.103477478027344","17.103477478027344","17.103477478027344","17.080360412597656","17.080360412597656","17.080360412597656","17.093734741210938","17.093734741210938","17.093734741210938","20.352773666381836","20.352773666381836","20.352773666381836","20.561622619628906","20.561622619628906","20.561622619628906","20.528995513916016","20.528995513916016","20.528995513916016","17.023439407348633","17.023439407348633","17.023439407348633","18.246145248413086","18.246145248413086","18.246145248413086","20.517833709716797","20.517833709716797","20.517833709716797","16.99323272705078","16.99323272705078","16.99323272705078","20.537858963012695","20.537858963012695","20.537858963012695","20.336261749267578","20.336261749267578","20.336261749267578","16.96976089477539","16.96976089477539","16.96976089477539","18.39149284362793","18.39149284362793","18.39149284362793","20.485797882080078","20.485797882080078","20.485797882080078","20.244050979614258","20.244050979614258","20.244050979614258","18.245197296142578","18.245197296142578","18.245197296142578","20.503931045532227","20.503931045532227","20.503931045532227","18.285778045654297","18.285778045654297","18.285778045654297","18.082958221435547","18.082958221435547","18.082958221435547","18.226133346557617","18.226133346557617","18.226133346557617"
"1120","17.861337661743164","17.861337661743164","17.861337661743164","18.070077896118164","18.070077896118164","18.070077896118164","18.188892364501953","18.188892364501953","18.188892364501953","20.394765853881836","20.394765853881836","20.394765853881836","20.465539932250977","20.465539932250977","20.465539932250977","20.409786224365234","20.409786224365234","20.409786224365234","18.577852249145508","18.577852249145508","18.577852249145508","18.417068481445312","18.417068481445312","18.417068481445312","18.367036819458008","18.367036819458008","18.367036819458008","17.19662094116211","17.19662094116211","17.19662094116211","17.261526107788086","17.261526107788086","17.261526107788086","17.09025764465332","17.09025764465332","17.09025764465332","20.582921981811523","20.582921981811523","20.582921981811523","20.606897354125977","20.606897354125977","20.606897354125977","20.63482666015625","20.63482666015625","20.63482666015625","17.01603126525879","17.01603126525879","17.01603126525879","18.267131805419922","18.267131805419922","18.267131805419922","20.44704818725586","20.44704818725586","20.44704818725586","17.04741668701172","17.04741668701172","17.04741668701172","20.32781982421875","20.32781982421875","20.32781982421875","20.332530975341797","20.332530975341797","20.332530975341797","17.114395141601562","17.114395141601562","17.114395141601562","18.329330444335938","18.329330444335938","18.329330444335938","20.579931259155273","20.579931259155273","20.579931259155273","20.463638305664062","20.463638305664062","20.463638305664062","18.265527725219727","18.265527725219727","18.265527725219727","20.541332244873047","20.541332244873047","20.541332244873047","18.266159057617188","18.266159057617188","18.266159057617188","18.017288208007812","18.017288208007812","18.017288208007812","18.18321418762207","18.18321418762207","18.18321418762207"
"1200","17.988435745239258","17.988435745239258","17.988435745239258","18.07628059387207","18.07628059387207","18.07628059387207","18.17525863647461","18.17525863647461","18.17525863647461","20.478755950927734","20.478755950927734","20.478755950927734","20.550338745117188","20.550338745117188","20.550338745117188","20.387798309326172","20.387798309326172","20.387798309326172","18.647876739501953","18.647876739501953","18.647876739501953","18.46436309814453","18.46436309814453","18.46436309814453","18.33721160888672","18.33721160888672","18.33721160888672","17.145706176757812","17.145706176757812","17.145706176757812","17.19754409790039","17.19754409790039","17.19754409790039","17.087512969970703","17.087512969970703","17.087512969970703","20.69775390625","20.69775390625","20.69775390625","20.565336227416992","20.565336227416992","20.565336227416992","20.669084548950195","20.669084548950195","20.669084548950195","17.02098846435547","17.02098846435547","17.02098846435547","18.338550567626953","18.338550567626953","18.338550567626953","20.54390525817871","20.54390525817871","20.54390525817871","17.006000518798828","17.006000518798828","17.006000518798828","20.44500160217285","20.44500160217285","20.44500160217285","20.29166603088379","20.29166603088379","20.29166603088379","17.050636291503906","17.050636291503906","17.050636291503906","18.337215423583984","18.337215423583984","18.337215423583984","20.58377456665039","20.58377456665039","20.58377456665039","20.607515335083008","20.607515335083008","20.607515335083008","18.23880958557129","18.23880958557129","18.23880958557129","20.503013610839844","20.503013610839844","20.503013610839844","18.22150230407715","18.22150230407715","18.22150230407715","18.07435417175293","18.07435417175293","18.07435417175293","18.13822364807129","18.13822364807129","18.13822364807129"
"1280","18.10157585144043","18.10157585144043","18.10157585144043","18.138980865478516","18.138980865478516","18.138980865478516","18.221595764160156","18.221595764160156","18.221595764160156","20.526498794555664","20.526498794555664","20.526498794555664","20.41547203063965","20.41547203063965","20.41547203063965","20.42548370361328","20.42548370361328","20.42548370361328","18.7371883392334","18.7371883392334","18.7371883392334","18.57746124267578","18.57746124267578","18.57746124267578","18.34602928161621","18.34602928161621","18.34602928161621","17.243309020996094","17.243309020996094","17.243309020996094","17.176599502563477","17.176599502563477","17.176599502563477","17.07076644897461","17.07076644897461","17.07076644897461","20.37957763671875","20.37957763671875","20.37957763671875","20.55454444885254","20.55454444885254","20.55454444885254","20.627639770507812","20.627639770507812","20.627639770507812","16.977710723876953","16.977710723876953","16.977710723876953","18.48427963256836","18.48427963256836","18.48427963256836","20.389610290527344","20.389610290527344","20.389610290527344","17.087413787841797","17.087413787841797","17.087413787841797","20.558528900146484","20.558528900146484","20.558528900146484","20.3438663482666","20.3438663482666","20.3438663482666","17.031320571899414","17.031320571899414","17.031320571899414","18.43912696838379","18.43912696838379","18.43912696838379","20.550203323364258","20.550203323364258","20.550203323364258","20.23665428161621","20.23665428161621","20.23665428161621","18.213069915771484","18.213069915771484","18.213069915771484","20.497722625732422","20.497722625732422","20.497722625732422","18.283935546875","18.283935546875","18.283935546875","18.103979110717773","18.103979110717773","18.103979110717773","18.23373794555664","18.23373794555664","18.23373794555664"
"1360","17.898332595825195","17.898332595825195","17.898332595825195","18.07200813293457","18.07200813293457","18.07200813293457","18.222278594970703","18.222278594970703","18.222278594970703","20.467178344726562","20.467178344726562","20.467178344726562","20.547590255737305","20.547590255737305","20.547590255737305","20.41130256652832","20.41130256652832","20.41130256652832","18.67896842956543","18.67896842956543","18.67896842956543","18.48183822631836","18.48183822631836","18.48183822631836","18.356033325195312","18.356033325195312","18.356033325195312","17.192258834838867","17.192258834838867","17.192258834838867","17.20473289489746","17.20473289489746","17.20473289489746","17.07857894897461","17.07857894897461","17.07857894897461","20.58786964416504","20.58786964416504","20.58786964416504","20.567338943481445","20.567338943481445","20.567338943481445","20.689516067504883","20.689516067504883","20.689516067504883","16.987817764282227","16.987817764282227","16.987817764282227","18.37346649169922","18.37346649169922","18.37346649169922","20.482601165771484","20.482601165771484","20.482601165771484","17.091529846191406","17.091529846191406","17.091529846191406","20.406587600708008","20.406587600708008","20.406587600708008","20.32880973815918","20.32880973815918","20.32880973815918","17.041921615600586","17.041921615600586","17.041921615600586","18.492637634277344","18.492637634277344","18.492637634277344","20.645313262939453","20.645313262939453","20.645313262939453","20.448619842529297","20.448619842529297","20.448619842529297","18.248210906982422","18.248210906982422","18.248210906982422","20.517593383789062","20.517593383789062","20.517593383789062","18.28461456298828","18.28461456298828","18.28461456298828","17.937326431274414","17.937326431274414","17.937326431274414","18.158212661743164","18.158212661743164","18.158212661743164"
"1440","17.83145523071289","17.83145523071289","17.83145523071289","18.11638069152832","18.11638069152832","18.11638069152832","18.145734786987305","18.145734786987305","18.145734786987305","20.510318756103516","20.510318756103516","20.510318756103516","20.512760162353516","20.512760162353516","20.512760162353516","20.49068260192871","20.49068260192871","20.49068260192871","18.699687957763672","18.699687957763672","18.699687957763672","18.425247192382812","18.425247192382812","18.425247192382812","18.38871192932129","18.38871192932129","18.38871192932129","17.202545166015625","17.202545166015625","17.202545166015625","17.23430061340332","17.23430061340332","17.23430061340332","17.08492660522461","17.08492660522461","17.08492660522461","20.66767692565918","20.66767692565918","20.66767692565918","20.629337310791016","20.629337310791016","20.629337310791016","20.598215103149414","20.598215103149414","20.598215103149414","17.018911361694336","17.018911361694336","17.018911361694336","18.325204849243164","18.325204849243164","18.325204849243164","20.487768173217773","20.487768173217773","20.487768173217773","17.145341873168945","17.145341873168945","17.145341873168945","20.50880241394043","20.50880241394043","20.50880241394043","20.397985458374023","20.397985458374023","20.397985458374023","17.081390380859375","17.081390380859375","17.081390380859375","18.567604064941406","18.567604064941406","18.567604064941406","20.52812957763672","20.52812957763672","20.52812957763672","20.547983169555664","20.547983169555664","20.547983169555664","18.25527000427246","18.25527000427246","18.25527000427246","20.548860549926758","20.548860549926758","20.548860549926758","18.232337951660156","18.232337951660156","18.232337951660156","17.886735916137695","17.886735916137695","17.886735916137695","18.193767547607422","18.193767547607422","18.193767547607422"
"1520","17.802837371826172","17.802837371826172","17.802837371826172","17.990949630737305","17.990949630737305","17.990949630737305","18.18098258972168","18.18098258972168","18.18098258972168","20.46771812438965","20.46771812438965","20.46771812438965","20.40428352355957","20.40428352355957","20.40428352355957","20.397533416748047","20.397533416748047","20.397533416748047","18.68486213684082","18.68486213684082","18.68486213684082","18.54390525817871","18.54390525817871","18.54390525817871","18.368993759155273","18.368993759155273","18.368993759155273","17.055404663085938","17.055404663085938","17.055404663085938","17.236949920654297","17.236949920654297","17.236949920654297","17.080860137939453","17.080860137939453","17.080860137939453","20.506479263305664","20.506479263305664","20.506479263305664","20.58831787109375","20.58831787109375","20.58831787109375","20.608646392822266","20.608646392822266","20.608646392822266","17.01114845275879","17.01114845275879","17.01114845275879","18.429935455322266","18.429935455322266","18.429935455322266","20.33126449584961","20.33126449584961","20.33126449584961","16.967437744140625","16.967437744140625","16.967437744140625","20.412967681884766","20.412967681884766","20.412967681884766","20.31903839111328","20.31903839111328","20.31903839111328","17.152563095092773","17.152563095092773","17.152563095092773","18.561243057250977","18.561243057250977","18.561243057250977","20.56045150756836","20.56045150756836","20.56045150756836","20.429182052612305","20.429182052612305","20.429182052612305","18.270044326782227","18.270044326782227","18.270044326782227","20.54584503173828","20.54584503173828","20.54584503173828","18.22684669494629","18.22684669494629","18.22684669494629","17.808704376220703","17.808704376220703","17.808704376220703","18.075265884399414","18.075265884399414","18.075265884399414"
"1600","17.981801986694336","17.981801986694336","17.981801986694336","18.03803253173828","18.03803253173828","18.03803253173828","18.23451805114746","18.23451805114746","18.23451805114746","20.346223831176758","20.346223831176758","20.346223831176758","20.59685707092285","20.59685707092285","20.59685707092285","20.498916625976562","20.498916625976562","20.498916625976562","18.7996826171875","18.7996826171875","18.7996826171875","18.567665100097656","18.567665100097656","18.567665100097656","18.326993942260742","18.326993942260742","18.326993942260742","17.268238067626953","17.268238067626953","17.268238067626953","17.201030731201172","17.201030731201172","17.201030731201172","17.090702056884766","17.090702056884766","17.090702056884766","20.58658218383789","20.58658218383789","20.58658218383789","20.588821411132812","20.588821411132812","20.588821411132812","20.56414222717285","20.56414222717285","20.56414222717285","17.017892837524414","17.017892837524414","17.017892837524414","18.427709579467773","18.427709579467773","18.427709579467773","20.51102066040039","20.51102066040039","20.51102066040039","17.169084548950195","17.169084548950195","17.169084548950195","20.33199691772461","20.33199691772461","20.33199691772461","20.39476203918457","20.39476203918457","20.39476203918457","17.099538803100586","17.099538803100586","17.099538803100586","18.57741928100586","18.57741928100586","18.57741928100586","20.49557876586914","20.49557876586914","20.49557876586914","20.4730281829834","20.4730281829834","20.4730281829834","18.22145652770996","18.22145652770996","18.22145652770996","20.530729293823242","20.530729293823242","20.530729293823242","18.29312515258789","18.29312515258789","18.29312515258789","18.086090087890625","18.086090087890625","18.086090087890625","18.08285140991211","18.08285140991211","18.08285140991211"
"1680","17.95984649658203","17.95984649658203","17.95984649658203","18.052711486816406","18.052711486816406","18.052711486816406","18.252439498901367","18.252439498901367","18.252439498901367","20.560733795166016","20.560733795166016","20.560733795166016","20.52664566040039","20.52664566040039","20.52664566040039","20.559165954589844","20.559165954589844","20.559165954589844","18.718814849853516","18.718814849853516","18.718814849853516","18.535884857177734","18.535884857177734","18.535884857177734","18.362586975097656","18.362586975097656","18.362586975097656","17.131080627441406","17.131080627441406","17.131080627441406","17.171756744384766","17.171756744384766","17.171756744384766","17.08201789855957","17.08201789855957","17.08201789855957","20.465259552001953","20.465259552001953","20.465259552001953","20.487825393676758","20.487825393676758","20.487825393676758","20.69576072692871","20.69576072692871","20.69576072692871","17.00594711303711","17.00594711303711","17.00594711303711","18.43842124938965","18.43842124938965","18.43842124938965","20.44957160949707","20.44957160949707","20.44957160949707","17.041271209716797","17.041271209716797","17.041271209716797","20.456754684448242","20.456754684448242","20.456754684448242","20.473575592041016","20.473575592041016","20.473575592041016","17.023372650146484","17.023372650146484","17.023372650146484","18.59101104736328","18.59101104736328","18.59101104736328","20.58909797668457","20.58909797668457","20.58909797668457","20.290050506591797","20.290050506591797","20.290050506591797","18.248699188232422","18.248699188232422","18.248699188232422","20.444568634033203","20.444568634033203","20.444568634033203","18.33404541015625","18.33404541015625","18.33404541015625","18.018266677856445","18.018266677856445","18.018266677856445","18.180889129638672","18.180889129638672","18.180889129638672"
"1760","17.91590118408203","17.91590118408203","17.91590118408203","18.141145706176758","18.141145706176758","18.141145706176758","18.2061767578125","18.2061767578125","18.2061767578125","20.49810791015625","20.49810791015625","20.49810791015625","20.558629989624023","20.558629989624023","20.558629989624023","20.50913429260254","20.50913429260254","20.50913429260254","18.739280700683594","18.739280700683594","18.739280700683594","18.567399978637695","18.567399978637695","18.567399978637695","18.417186737060547","18.417186737060547","18.417186737060547","17.190086364746094","17.190086364746094","17.190086364746094","17.23224639892578","17.23224639892578","17.23224639892578","17.06376075744629","17.06376075744629","17.06376075744629","20.691621780395508","20.691621780395508","20.691621780395508","20.510900497436523","20.510900497436523","20.510900497436523","20.677001953125","20.677001953125","20.677001953125","16.983638763427734","16.983638763427734","16.983638763427734","18.497648239135742","18.497648239135742","18.497648239135742","20.432228088378906","20.432228088378906","20.432228088378906","17.16221809387207","17.16221809387207","17.16221809387207","20.43022918701172","20.43022918701172","20.43022918701172","20.41698455810547","20.41698455810547","20.41698455810547","17.092084884643555","17.092084884643555","17.092084884643555","18.639724731445312","18.639724731445312","18.639724731445312","20.591522216796875","20.591522216796875","20.591522216796875","20.507022857666016","20.507022857666016","20.507022857666016","18.29473876953125","18.29473876953125","18.29473876953125","20.45862579345703","20.45862579345703","20.45862579345703","18.26955223083496","18.26955223083496","18.26955223083496","17.978261947631836","17.978261947631836","17.978261947631836","18.1932315826416","18.1932315826416","18.1932315826416"
